GUID,PlayerName,Exp,KDR,PLAYER_KILL,Zombies_Killed,ZMB_KILL,ZMB_MIL_KILL,SUCIDE_DEATH,Total_Deaths,PLAYER_DEATH,TBD_DEATH,CARCRASH_DEATH,ZMB_DEATH,UNKNOWN_DEATH,UNKNOWN_BLEEDDEATH,CUTS,BLEED_OUT,Accuracy,SHOTS_FIRED,SHOTS_HIT,DOOR_LOCKED,Total_Animals_Hunted,ANIMAL_KILL_HEN,ANIMAL_KILL_GOAT,ANIMAL_KILL_PIG,ANIMAL_KILL_COW,ANIMAL_KILL_DEER,ANIMAL_KILL_BEAR,ANIMAL_KILL_WOLF,BODIES_BURIED,BANDAGE_SELF,BANDAGE_TARGET,CPR_TARGET,SALINE_SELF,SALINE_TARGET,BLOOD_SELF,BLOOD_SELF,TREES_CUT,HARVESTED_WEED,HARVESTED_KUSH,HARVESTED_BLUEWEED,HARVESTED_COCA,HARVESTED_PUMKIN,HARVESTED_PEPPER,HARVESTED_ZUCCHINI,HARVESTED_TOMATO,HARVESTED_TABACCO,CLEAN_WEAPON,Total_Built,BUILT_FENCE,BUILT_WATCHTOWER,BUILT_BBPTIER1,BUILT_BBPTIER2,BUILT_BBPTIER3,RAID_FENCE,RAID_WATCHTOWER,HACK_TENT,HACK_FENCE,HACK_BBPTIER1,HACK_BBPTIER2,HACK_BBPTIER3,HEADSHOT,EVENT_KINGOFTHEHILL,LongestSurvivedTime,DistanceTraveledHistorical,SurvivedTimeHistorical,LongestShot,LongestKill
305rTkM3qw9CIzOvWGB8yZCb2r2izRWVS_JAVSqrV2E=,JedGuyStuff,551,1.5,3,3,1,2,1,2,2,0,0,0,0,0,10,0,0.1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1643.644043,10285.96191,4421.418945,13.83441448,13.83441448
60ZCOV7BcjEX38fhHXz5uJCJS-cMSf7IUoqRBfsor7Y=,EchoFour,371,0,1,14,14,0,0,0,0,0,0,0,0,0,2,0,0.1,20,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1845.212402,0,0,2.280330658,2.280330658
nMQugiAfW9oBTvKezWeR264wFYVRNbiH9uz4Bz7f4dI=,Zorthof Bin Al Abdul ,357,1,2,9,0,9,3,2,2,0,0,0,0,0,3,0,0.1,10,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4841.330078,8850.660156,3288.632324,181.0000153,181.0000153
iPTJgnBKjDXEaMuXT0GeJY4fBotrqTxxMFFWg-KoRq0=,KOS | DannyBnasty,341,1,1,15,4,11,0,1,1,0,0,0,0,0,3,0,0.1,10,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6170.508789,13401.44922,6170.508789,85.09875488,85.09875488
2jikSo2UzjxoHi3SnWt5liHrLKug81QWln6k7_ShZNg=,[TOXlK] SHAPIRO,323,0,1,2,0,2,0,0,0,0,0,0,0,0,5,0,0.1,30,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6451.465332,0,0,1.380203247,1.380203247
HXJsn_INlJ2ysgQxQ2SCGT7hMGZz6lW0s-de2oT302Q=,Survivor (3),318,0.5,1,8,3,5,1,2,2,0,0,0,0,0,1,0,0.1,10,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16566.82422,26532.57031,17033.53711,81.83202362,81.83202362
ALZ5UNRMiwPBdeGq9eGf8DQw76vCGo4WxXDszm6Np4s=,Minato,318,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0.1,10,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7150.958496,0,0,48.82305908,3.869297981
Uk_mzVxDZNxVNmTehxHxdATaMY0TFnOmCZ4MXKp3eTk=,Jiggs,299,1,2,4,4,0,0,2,2,0,0,0,0,0,5,0,0.1,50,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7109.917969,22549.71094,9271.986328,13.32024384,13.32024384
1_njY-Niulwb7Fnha-uf8xORbtDAaohtP_Q5DzFm_xY=,Current Orbit,296,2,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0.1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4205.494141,4214.131836,4205.494141,102.7809677,102.7809677
CH7hO43S-hm0UgalxPrY2-XNLovlFkPre_01OnSRhOM=,Knaze,288,0.333333333,1,4,0,4,1,3,3,0,0,0,0,0,8,0,0.1,70,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3621.504395,13033.08691,5805.78418,26.11739731,26.11739731
N8S_ZkLSU12N7wJHfFD3hwh8UnYrl6daB0DTjn5vMok=,Kavvika,285,0.5,1,7,7,0,2,2,2,0,0,0,0,0,7,0,0.1,10,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4593.108887,32605.96484,10456.47852,163.8117676,163.8117676
Kr3eNDs8W66yU3WjTAnH6T2BBSRsmBMhyRyGyMiqtTU=,Drew,284,1,2,0,0,0,0,2,2,0,0,0,0,0,5,0,0.1,30,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4483.893555,14771.98145,5007.646973,101.5346527,101.5346527
rY465xVvg1g5nvjvFuv8M_eAdlO-d0sOvuCE6RbNw8Y=,ben,252,0,0,11,1,10,1,3,3,0,0,0,0,0,11,0,0.1,10,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2313.583008,9385.21875,3699.88623,133.1995697,133.1995697
BhidD9JFsqDsAA4OV0w7Tynd1OlNAxqyDlisQCkfq3g=,UnFriD,196,0,0,40,39,1,5,1,1,0,0,0,0,0,6,0,0.1,10,1,0,7,7,0,0,0,0,0,0,0,5,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32458.17188,10061.77832,6347.177734,252.144516,252.144516
l0E14S1kLT212A5v7zsGaKKcXgzTLJr8hCLSsDYrA5E=,Digital Dash,170,2,2,3,0,3,6,1,1,0,0,0,0,0,2,0,0.1,130,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2860.214844,6832.51709,2892.652344,8.58117485,8.58117485
2J6-KhOOBKIcRcvz37GBsfYuVaadLQTQjORNIjcKBjo=,Survivor (2),136,0.666666667,2,12,8,4,1,4,3,0,0,1,0,0,11,0,0.1,80,8,0,4,2,0,0,2,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8709.644531,31978.91211,15427.11621,104.6009216,104.6009216
eQrYX2pWn3VN1tuoYE4FCbim1mDFNp0veAQiMjcbjE4=,living_undead999,89,0,0,17,14,3,0,1,1,0,0,0,0,0,6,0,0.1,80,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694.745117,1945.24585,1694.745117,0.439151764,0.439151764
VDAg6cMFUNszdWjLPZHG77iVBpbVp2OvCeRwSzw_-i0=,ClassicLaj,73,0,0,14,13,1,0,1,1,0,0,0,0,0,2,0,0.1,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5117.62207,138.3856506,396.4345703,12.54389572,12.54389572
ni3z6jGCpP0_U9rDDgGa1Kc5B3Q1f5G8uRrxxeV6-1A=,Kaioshin,70,0.5,1,12,8,4,0,2,2,0,0,0,0,0,2,0,0.1,10,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12116.45996,28276.97461,17186.98047,125.3710709,125.3710709
9N-Gm8-fAulNZeejEfH5-_V_DTQsEXSC-CRg2hPIuh0=,Sena,67,1,1,16,10,6,0,1,1,0,0,0,0,0,4,0,0.1,10,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10397.52832,16962.94141,10397.52832,3.965522766,3.965522766
StcunQ81Pk34mxYIPfTkRHNdi5vdq5kG29fyPGcbJ9E=,Jaekuh Zei,60,0,0,81,59,22,3,3,3,0,0,0,0,0,9,0,0.1,10,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28805.65625,32680.35547,31468.61133,153.0042114,153.0042114
iEfYnMjfMWC3QScP9Vigj6S6ZPK9jxK4CgdIRSQv44A=,Nicoroshi,53,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0.1,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oavoFwHrWtm8whTY1gAycTun1hqg3fpqOwxnI19qGas=,MrRee,48,0,0,10,10,0,1,0,0,0,0,0,0,0,1,0,0.1,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.0830078,468.9261169,336.0830078,0,0
Y1eBirENEkJ1WHCPB03Nc5ACb_14EdkgupXLLD2TFjw=,Darkloof,46,0,0,11,7,4,16,1,1,0,0,0,0,0,2,0,0.1,20,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7872.457031,2661.577148,4431.715332,4.758453846,4.758453846
-9e6fbXSUHmuF4VUEy6dP4UJ_CVrkw5FZucF3Xlt_9U=,LazyEigght,41,0,0,23,7,16,1,1,1,0,0,0,0,0,3,0,0.1,10,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2767.654297,9496.085938,2903.140381,25.63032722,25.63032722
4IfixqeFOxofgPyAfWyGFeiZpCYY7aTfBREb5UQlcTU=,Gluehuff,36,0,0,7,1,6,0,2,2,0,0,0,0,0,9,0,0.1,30,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15075.42188,4852.182617,2456.122314,30.76248932,30.76248932
sD2mI8AKTVgNXMjdub2fN0ZM2n8sdM48hYlRlueUivc=,The Punisher,493,0.764705882,13,285,109,176,60,17,17,0,0,0,0,0,55,0,0.099882491,851,85,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,32590.15234,188704.3125,122093.2031,510.3878784,510.3878784
oAT78HA4f-lpq--NTEHlNPl8NQAx2xe1JdaJ1wC18QQ=,[PRED]Tasty,2247,0.736842105,56,210,21,189,225,76,76,0,0,0,0,0,194,0,0.09987869,2473,247,4,0,0,0,0,0,0,0,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,16039.33691,396764.6875,141087.1563,427.368042,427.368042
O9VkAKN1KfBIFBfn494ag3eSRBbC7uS0uaI4ss9rDGw=,Ultima,624,0.714285714,5,39,13,26,8,7,7,0,0,0,0,0,19,0,0.099821747,561,56,0,1,0,1,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24391.85352,67698.49219,42246.38672,477.0159607,477.0159607
O2gAAdFsJIPDERCdvyb-crKeLfftVm10ykBpPzOsubI=,slenderMan,665,0.5,5,44,30,14,28,10,10,0,0,0,0,0,21,0,0.099811676,531,53,0,2,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,2,9,9,0,0,0,0,0,0,0,0,0,0,0,2,0,25439,209342.2969,82362.78125,856.18573,856.18573
p5IJSNyR_VHDEm3uVH5rqpaUCNvhx8yBHYNN9pHLKi8=,Thumpa,54285,1.746268657,117,1199,227,972,301,69,67,0,0,2,0,0,252,0,0.099781387,6404,639,8,145,44,2,1,56,17,10,15,0,142,4,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,21,6,0,0,0,6,0,1,0,1,0,0,0,0,12,70,83265.82813,2218328,831488.6875,789.7823486,789.7823486
SZENlbJY3XszitBDjgL4qehVqiLyw5kUSdwrFYumxck=,Grogus,58,0.421052632,8,182,127,55,108,22,19,0,0,3,0,0,70,0,0.099780702,912,91,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,22,0,0,0,0,2,0,2,0,0,6,12,0,0,7,5,0,0,0,0,0,0,0,0,3,0,26173.96094,247881.8594,128889.2109,236.969635,236.969635
jErKwIaVuFdXB3P1tLTgxKYiGT_caVglbL2c-0arTUw=,HogHonker,242,0.25,2,127,83,44,7,9,8,0,0,1,0,0,23,0,0.09976247,421,42,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24263.4375,83252.34375,46576.58984,471.7329407,471.7329407
kRJYMex46y9ft_uWLsE13Knc0w7APzDm3_acJisOMic=,Overweight,5598,1.833333333,22,459,204,255,165,14,12,0,1,1,0,0,69,0,0.099750623,1604,160,0,3,2,0,0,0,0,1,0,0,61,3,0,5,1,0,0,93,0,0,0,0,0,0,0,0,0,4,45,0,0,44,1,0,0,0,0,0,0,0,0,3,5,43986.38672,505152.9063,247656.375,444.9156189,444.9156189
D6ovPMrVHgE9gHTFx7Ap9FMFIVXBqudXCpx-AXicEFE=,Goodha,128,0.705882353,12,155,64,91,81,18,17,0,0,1,0,0,63,0,0.099746407,1183,118,0,2,0,1,0,1,0,0,0,0,28,1,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,2,4,0,0,3,1,0,0,0,0,0,0,0,0,5,1,62049.125,579147.625,258608.5,169.4050598,169.4050598
cj7eiUJu3cDfTuD_Fuk5cLfuaF21nquMcaNVspOiOjM=,Mr. Hyde,608,1,1,25,4,21,1,1,1,0,0,0,0,0,4,0,0.099688474,321,32,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6037.356445,14394.30762,6050.05957,31.70208931,14.77419853
-MYPq48KlsdsKMkzdV87A8qZW8WPIqxFjIs-bPLmk14=,Freddie ,203,0.4,2,23,9,14,19,5,5,0,0,0,0,0,12,0,0.099678457,311,31,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15398.75098,37221.17969,21554.73633,67.88292694,67.88292694
4RrK7smCfYOoIG3WFIhlGziN3fmd9bHyiV5PAxo4Tkg=,Hero,538,0.888888889,16,93,28,65,4,19,18,0,0,1,0,0,48,0,0.09962406,532,53,0,7,2,0,0,0,0,0,5,0,7,1,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,16248.8623,110315.5781,59797.76953,174.9886627,174.9886627
jkjGU0qUROx3x46XlNRNWxj7Vz6vhvv_HKlQ1kRqh1I=,pera,472,0.8,4,27,0,27,13,6,5,0,0,1,0,0,18,0,0.099616858,261,26,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2531.783936,15431.39648,9471.444336,135.7518616,135.7518616
XdBlBO5iqfU4wnQAAqxdIpUymJqU1rfDUgRVur6lg5I=,xFOOKx,228,1,4,17,1,16,0,5,4,0,0,1,0,0,11,0,0.099616858,261,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4586.657227,23677.11328,11876.71777,187.9937134,187.9937134
aUvFolNsdXTxPDGbbrMIdxjI4SMklKtomUKGS1_YFm0=,skali,1030,4,4,27,3,24,1,1,1,0,0,0,0,0,4,0,0.099585062,241,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16842.79492,40752.42969,22784.35547,246.5165253,246.4812012
ML1d8h4jiulcApS0sawDNvW0gHKlPjptq1OlJj7JcUA=,TTV sport_tm,54,0.125,1,150,3,147,20,8,8,0,0,0,0,0,14,0,0.099579243,713,71,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56009.14844,224558.6563,127967.375,681.1389771,155.3497009
ibU2Eo7AihDhkQELVznv2ufblONNMiUdruBrozwkcR4=,Reyez,641,1,8,34,1,33,2,8,8,0,0,0,0,0,26,0,0.0995671,231,23,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5104.726074,36014.08594,15572.70313,121.5524597,121.5524597
wqO0ooVqL4RVoPdrDJ27XCAiuQZh_eJcs7EYlCzXjf0=,xiaxiali (2),781,1,1,39,38,1,2,1,1,0,0,0,0,0,3,0,0.099547511,221,22,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4587.766602,18464.78906,7005.80957,13.62884712,13.62884712
GtFVfuwmnXk7laiu_o-zhCVUwa1c3GJvd-6vsCUPtxY=,Hay,1652,1.4,7,36,6,30,10,5,5,0,0,0,0,0,11,0,0.099502488,402,40,0,3,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8785.683594,77980.55469,33789.34766,618.8386841,618.8386841
DxprqD98Pmyd-i6GGsefVYqXU6TgZWaC7cY3W-KAymQ=,Brando,263,0.444444444,4,82,22,60,7,9,9,0,0,0,0,0,36,0,0.099489796,392,39,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14277.83398,64077.34766,47579.48047,226.3729248,226.3729248
ywAY-1xRv0DSGGC4BIVNOXUicXnfxZma4Cx8M5Ng_7U=,tatterbomb,563,0,1,50,10,40,0,0,0,0,0,0,0,0,4,0,0.09947644,191,19,0,2,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27174.10156,0,0,212.9129181,212.9129181
qAABfeLYsXHHiIzI3VeDdQGMbqHI5L4P0Y1LMVvu6RI=,[061]-Tortuga,5240,1.866666667,28,27,4,23,27,16,15,0,0,0,1,0,42,0,0.099459459,925,92,0,0,0,0,0,0,0,0,0,0,22,1,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,8,2,0,6,0,0,0,0,0,0,0,0,0,6,0,15997.55078,161612.0313,77103.64063,588.7185059,588.7185059
nuArWuhmz39dF9kDvmzlT1DwEORgnXbbdoMhxH3Akis=,Lethall,1352,0.727272727,8,5,5,0,40,11,11,0,0,0,0,0,26,0,0.099447514,362,36,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,31620.21875,237767.2188,135013.8281,329.8275452,329.8275452
xLs8ADfuTREvnFAWzT9QecbqWq4QTZf8pwdRqVc5D-s=,Frosty,1021,0.666666667,2,21,21,0,6,3,3,0,0,0,0,0,11,0,0.099415205,171,17,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,10,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30150.44922,9401.71875,3604.621826,34.74560165,34.74560165
TELPyEINlb_8Mbg6aqlqWqcmqxWjwTbiP8u_GL_-uPI=,Mom Get The Camera,6150,2.888888889,26,21,20,1,24,9,9,0,0,0,0,0,18,0,0.099378882,483,48,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,11,13,0,0,10,3,0,0,0,0,0,0,0,0,5,0,24805.39063,212204,112615.2344,391.2113037,336.5222778
QW2BN89jDjEYx32rco_ArVOj8TKidfBGMxtMp1cI96s=,KTH niceGuyChris,3379,4,12,24,3,21,4,3,3,0,0,0,0,0,9,0,0.099378882,161,16,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,24591.57617,69807.5,40652.92969,447.5102844,447.5102844
FsxAqAhzTNw1Xf9p4KeYLJS3X_0JodSk3Ek4yGhN5rI=,YouthBlood,1140,0.833333333,5,21,4,17,7,6,6,0,0,0,0,0,22,0,0.099378882,161,16,0,2,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11050.47363,70191.20313,31485.91406,182.1053925,182.1053925
fESI8rYImcAAKfXk-BIRHmE87brMlDFsKvy2scREU38=,trollzofwar,69,0.333333333,1,43,19,24,5,3,3,0,0,0,0,0,11,0,0.099337748,302,30,0,3,3,0,0,0,0,0,0,0,5,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10763.58398,70846.3125,33067.97656,151.1604004,151.1604004
W9LBpJ9qY5RWnl-DnMHqzE6FT4AIln1mxIPrXjf3ins=,BILLYBOOL,3060,3,6,30,9,21,0,2,2,0,0,0,0,0,6,0,0.099315068,292,29,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,12405.99316,19172.92188,14361.11914,232.4462128,101.7573166
Kb1jz3XZNbIlPD9RKlv71Nq0oZCPOzsPTPiTZBja_fU=,PRZ-SkilledSlayer,6321,0,18,1,1,0,4,0,0,0,0,0,0,0,1,0,0.09929078,141,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,21944.83984,21.30943871,111.2458496,216.66185,216.66185
7WRuKlgl0Kg_aVSkvpZLysAJHZ68VoG3DYL3CmjWX7w=,One Autumn Leaf,625,1.25,5,6,2,4,0,4,4,0,0,0,0,0,5,0,0.09929078,141,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9018.310547,29348.42383,15590.86719,302.3683472,240.8032379
4uU43MWM0iE7UAzZfnCB7BMfA9qJcGh6xXWmUG-yb4A=,Rawrhaha,86,0,0,11,11,0,0,0,0,0,0,0,0,0,2,0,0.09929078,141,14,0,1,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9881.444336,0,0,0,0
A7ECsN4ZmuudPWQF8vFnErjD5xin201D4zU7oxspDqE=,MariusDM,823,0.222222222,2,73,37,36,58,9,9,0,0,0,0,0,36,0,0.099236641,262,26,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,21727.26758,79653.73438,41590.35156,353.9215698,353.9215698
sdHUfWig7s3fRua02TbdYH2wUAJaddvV_aqTuL7h_J0=,Dom tB,329,1,1,39,28,11,1,1,1,0,0,0,0,0,12,0,0.099236641,131,13,0,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29131.23047,21936.9668,9585.984375,63.15380096,16.00684547
FLwfvTd9mvHyzcBEokWC-oBVOPP2zAlkfXcnCleP2kA=,[GG]t9,834,0.68,17,227,200,27,125,27,25,0,1,1,0,0,94,0,0.099223469,1159,115,5,5,2,0,0,3,0,0,0,0,32,2,1,1,0,0,0,262,0,0,0,0,0,0,0,0,0,23,37,0,0,35,2,0,0,0,0,0,0,0,0,4,0,47254.91406,694038.5,401123,324.9440308,324.9440308
i8CTqdY8fJDU4ItPPdqHZto6WyQfg_F55GGlpHr8gI8=,Al Capone,859,0,3,21,3,18,5,1,0,0,0,1,0,0,8,0,0.099206349,252,25,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4280.876465,6711.414063,4500.980469,418.6408386,418.6408386
SAkKIikHsJXSpKKLOHpmDk13J1CQ6PQOtqVdpCaXmH8=,Survivor,493,0.4,4,66,16,50,56,11,10,0,0,1,0,0,35,0,0.0992,625,62,0,1,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4593.572266,33431.75391,18116.94727,494.0204163,494.0204163
