DistanceTraveled,DistanceTraveledHistorical,Exp,GUID,LongestKill,LongestShot,LongestSurvivedTime,PlayerName,UNKNOWN_TYPE,KDR,PLAYER_KILL,FRIENDLY_KILL,AI_KILL,Zombies_Killed,ZMB_KILL,ZMB_MIL_KILL,SUCIDE_DEATH,PLAYER_DEATH,FRIENDLY_DEATH,Total_Deaths,AI_DEATH,TBD_DEATH,CARCRASH_DEATH,HELICRASH_DEATH,ZMB_DEATH,UNKNOWN_DEATH,UNKNOWN_BLEEDDEATH,CUTS,BLEED_OUT,Accuracy,SHOTS_FIRED,SHOTS_HIT,DOOR_LOCKED,ANIMAL_KILL_HEN,ANIMAL_KILL_GOAT,ANIMAL_KILL_PIG,ANIMAL_KILL_COW,ANIMAL_KILL_DEER,ANIMAL_KILL_BEAR,ANIMAL_KILL_WOLF,BODIES_BURIED,BANDAGE_SELF,BANDAGE_TARGET,MEDICATE_SELF,MEDICATE_TARGET,CPR_TARGET,SALINE_SELF,SALINE_TARGET,BLOOD_SELF,BLOOD_SELF,TREES_CUT,HARVESTED_CANNABIS,HARVESTED_WEED,HARVESTED_KUSH,HARVESTED_BLUEWEED,HARVESTED_COCA,HARVESTED_PUMKIN,HARVESTED_PEPPER,HARVESTED_ZUCCHINI,HARVESTED_TOMATO,HARVESTED_PATATO,HARVESTED_TABACCO,REPAIRED_CLOTHES,CLEAN_WEAPON,BUILT_FENCE,BUILT_WATCHTOWER,BUILT_BBPTIER1,"BUILT_BBPTIER2""""",BUILT_BBPTIER3,RAID_FENCE,RAID_WATCHTOWER,RAID_BBPTIER1,RAID_BBPTIER2,RAID_BBPTIER3,HACK_TENT,HACK_FENCE,HACK_BBPTIER1,HACK_BBPTIER2,HACK_BBPTIER3,HEADSHOT,EVENT_KINGOFTHEHILL,EVENT_BOUNTYHUNTER,EVENT_BOUNTYTARGET,EVENT_AIRDROP,SurvivedTime,SurvivedTimeHistorical
0,179261.9063,2760,uPU-yFCtfOC5jjm9HKmegJ4iWRnNDly1bKVzPvB0H7g=,324.8447571,324.8447571,58356.68359,King Zachary,0,1.6,8,0,0,69,45,24,0,5,0,5,0,0,0,0,0,0,0,23,0,0.133858268,381,51,0,1,3,0,1,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,93614.95313
19834.80859,559323.5,2759,xg5bYYflWvnWNy9hkEHV1Zw_XWaC3OiX88DnPAR4HLI=,295.3207703,295.3207703,25274.77344,[CMRK] Westy,0,0.9375,15,0,0,187,92,95,113,16,0,16,0,0,0,0,0,0,0,47,0,0.039074711,3199,125,2,4,0,0,0,3,0,2,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11826.09766,201365.375
47594.31641,194863.5313,2756,43fTCqNcXKqKR71UkirMlzvyfCCt0E66bmsu60aqHIg=,95.77593231,95.77593231,76062.36719,Cote,0,0.333333333,1,0,0,215,152,63,11,3,0,3,0,0,0,0,0,0,0,7,0,0.048306998,2215,107,5,6,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,23032.82422,102234.0703
0,59276,2755,8Sx1NiP-y7bryq-S0NA0WwdPlJrwwFiXRrSvFGtWxQk=,122.9004745,125.6130753,14191.82813,Noobsqu4d,0,1.6,8,0,0,65,20,45,4,5,0,5,0,0,0,0,0,0,0,17,0,0.09335443,632,59,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,23046.91406
3507.481934,215661.0156,2753,G91xJDTLDhr1ygDha9EmzH_sJpmHibj6TZlbWJN5NKI=,236.4929504,236.4929504,27482.41406,Willibob34,0,0.857142857,18,0,0,127,64,63,144,21,0,21,0,0,0,0,0,0,0,77,0,0.180203046,394,71,0,2,2,0,0,0,0,0,0,53,8,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3375.256348,176538.7344
0,173851.1875,2752,hczASNmhIgqAdp_IuzBhAJlSFCZxlWpmHpG59JEmxbQ=,84.61434937,239.5337372,26226.13281,Rafa ghost,0,1.454545455,16,0,0,107,30,77,48,11,0,11,0,0,0,0,0,0,0,27,0,0.067837674,1651,112,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,84.77148438,97008.52344
14780.30762,66183.32813,2749,z6bhrg3_KEkFgbOaf4R0Wrsm0kIocD93CF5Yp9rab1o=,170.6851959,170.6851959,40659.55469,! itchybooty,0,2.75,11,0,0,43,17,26,13,4,0,4,0,0,0,0,0,0,0,7,0,0.050213675,936,47,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5049.973145,75170.48438
40000.83203,0,2744,yn8CJW1Ubra5quE1ScfmW53yVZ2zX5NFEuTwn79e99Q=,69.56236267,72.60246277,29154.93555,burumrum,0,0,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.087179487,195,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,29154.93555,0
8475.854492,0,2742,jho6yHxd-wQGwE2FqsFuTuNTuZ9oCvOR9m3vqTbz1w8=,63.28385162,63.28385162,6492.296875,The Kid,0,0,6,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0.121212121,132,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6492.296875,0
0,99564.17969,2742,fYjSwyUACoYq65hgG5WS-dNF0BVrxN9E69sN8HqQqKM=,373.4781494,373.4781494,16014.74414,Plur,0,2.4,12,0,0,33,12,21,20,5,0,5,0,0,0,0,0,0,0,16,0,0.00877193,342,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,42293.63672
0,16425.63281,2737,rKKaKUSLQoqj8nSQWFQS70sxSYNIIZpSvBlOg66H9hE=,71.39163971,71.39163971,6583.361328,c0nstrictor,0,7,7,0,0,15,2,13,2,1,0,1,0,0,0,0,0,0,0,3,0,0.109243697,119,13,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8600.949219
0,1592692,2736,a_jUW_NkfA8m5eXf5dZp_js_ZHi8Qe9J345xoWlxZKY=,630.9821777,713.8391724,81170.05469,LucasMoratoRibeiro,0,0.371794872,58,0,0,1265,137,1128,178,156,0,169,0,0,0,0,13,0,0,508,0,0.125556105,6069,762,11,0,1,0,0,0,0,12,0,183,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,0,0,0,0,876212.375
0,180229.2188,2733,RdiE_tsdOBRlIAeR4poCpE8tsvMgWIGTlWQXzwgVpRI=,477.0668945,477.0668945,23038.66797,SheBang4Head,0,1.466666667,22,0,0,47,16,31,107,15,0,15,0,0,0,0,0,0,0,35,0,0.043189369,1505,65,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,69395.92188
4726.859375,78112.1875,2731,TiuhtrMVN62ZlsEl08n-JgiNodIZfcEkwHBmZ8q17Bk=,321.9197083,321.9197083,26015.83398,Lee,0,1.571428571,11,0,0,60,24,36,21,7,0,7,0,0,0,0,0,0,0,24,0,0.036340039,1541,56,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1528.175293,41210.39063
5713.337891,96208.4375,2721,GbSu7xIa__D0jVnWoO2HmvMUxumTM5xFkUkdL0if3ic=,555.1269531,555.1269531,14135.00586,snow,0,2.2,11,0,0,9,2,7,12,5,0,5,0,0,0,0,0,0,0,19,0,0.029097963,1031,30,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2031.366211,34628.76953
3624.142334,2007.148071,2720,iWKc1wG55pninDgSUUjXJWYX33038__GrdTSGkKc7bE=,62.33246613,62.33246613,2191.792969,mobster,0,6,6,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,3,0,0.080808081,198,16,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2191.792969,792.8510742
2701.392578,850.0188599,2711,hN5D9zr53nGn5_jSJZmdoRrhKzhyOCGZslpx1i79QiA=,30.13040161,30.13040161,2225.933105,LAPS98,0,6,6,0,0,5,0,5,0,1,0,1,0,0,0,0,0,0,0,5,0,0.086956522,46,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1061.306641,2225.933105
0,1045938.5,2701,94eLWHOslCfQ_no8Q-eCAWGRCf-3rPzzsj1iX5KGAXg=,276.0637817,276.0637817,106085.8828,Ghost_Tackticz,0,0.684210526,13,0,0,291,143,148,55,19,0,20,0,0,1,0,0,0,0,48,0,0.077709611,2934,228,1,0,0,0,2,0,2,0,0,18,9,0,0,2,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,8,0,9,0,0,6,3,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,380208.0625
1129.808105,194886.2969,2700,y82a_Xzf_9njBmzh_wMxJXSwjwQcEyLzKmjiFpm-_Tw=,192.1423187,192.1423187,21423.70313,[2krs]_Korea,0,1.083333333,13,0,0,53,36,17,35,12,0,13,0,0,0,0,1,0,0,44,0,0.066287879,1056,70,11,0,0,0,0,1,0,2,0,21,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,471.0149536,108616.2734
0,37386.60547,2700,0CMgNW_1eZLkr5tGYWG0kaasqmgNx1CVREj3gYJVTvg=,274.8223572,274.8223572,20830.45117,Castrin,0,4.5,9,0,0,9,0,9,2,2,0,2,0,0,0,0,0,0,0,8,0,0.062130178,338,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,21428.16992
0,30342.48828,2697,Dg5TnU7SGx5ClOaigFrop5P92IYUvOHh8v09uGqTo7Q=,161.9350128,161.9350128,8254.69043,KatieSlays,0,2.5,5,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,4,0,0.065934066,91,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10257.68555
0,417141.875,2695,JTcLKY8EDPStZQrOUP0z0o-thJlN6vQ8Fh2XK_fqd6c=,153.5460968,153.5460968,85697.57813,??Alem*o??,0,0.5,1,0,0,331,119,212,5,2,0,2,0,0,0,0,0,0,0,9,0,0.111599297,2276,254,0,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,130347.875
824.6159668,23382.10352,2693,sbM47S1SNfYij8rMo6TNMZq_u0-0vvkoBMgrLkNDTeo=,160.252243,160.252243,3091.615723,Agu,0,1.375,11,0,0,32,2,30,5,8,0,8,0,0,0,0,0,0,0,27,0,0.147239264,326,48,0,0,2,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,431.5708008,12146.60742
0,56029.91016,2691,B9h8tBbpQ68LAqykB7AvWYP6mmXOCJdzZMc3UtwL-Kw=,115.7462387,115.7462387,15428.22852,FaDed Hipp0,0,1.142857143,8,0,0,45,10,35,4,7,0,7,0,0,0,0,0,0,0,28,0,0.131868132,455,60,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,29136.00781
0,347066.875,2690,I0vSpyes4Sgv4lECYLi_GiUCxcL0vNyfzpVfa_ZqBNw=,745.5388794,745.5388794,37900.625,Jesse,0,0.885714286,31,0,0,353,45,308,72,35,0,35,0,0,0,0,0,0,0,84,0,0.080361388,2103,169,1,1,0,0,0,4,0,7,0,27,2,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,154908.2188
1207.083984,131017.7656,2690,MlE4gcDHug3LRBSK6J67Ufik76CHXUB3yjNw9wHkFnI=,278.4747009,278.4747009,12347.80859,CorteTurro,0,1.235294118,21,0,0,52,25,27,33,17,0,17,0,0,0,0,0,0,0,36,0,0.0656,625,41,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,242.8408203,57784.67578
35094.5,77924.03906,2683,EMGuTyArcytjzkjI6Rj1xluQcbwAt6c1ALd1CYL0X3U=,612.8567505,612.8567505,27045.8457,Chuy_Kingtero,0,1.5,15,0,0,87,79,8,9,10,0,11,0,0,0,0,1,0,0,28,0,0.152487961,1246,190,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19252.06055,64548.77734
5857.352051,147482.6563,2683,PgjWVQt2iXahT94PLAFJAMoJJwP_xG1SNHOsrFbQFE4=,286.0412903,286.0412903,36310.60547,Rob_Zombie,0,1.083333333,13,0,0,95,20,75,4,12,0,13,0,0,0,0,1,0,0,45,0,0.051739518,1121,58,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,5740.667969,94558.23438
0,41494.05859,2682,r_wI0TWlCklBhrrHR325Nlb2QzH9JbZFwHHwo7sNKXk=,422.3591919,422.3591919,8926.512695,Frost,0,1.375,11,0,0,22,1,21,21,8,0,8,0,0,0,0,0,0,0,31,0,0.050761421,788,40,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,27281.94531
0,2396563.5,2678,6Wgfjiazf7n7o6UdZnl66AqKObzRY-1rVxz30GN53AQ=,579.0610962,579.0610962,75506.55469,MrTuna,0,0.405405405,30,0,0,790,611,179,316,74,0,77,0,0,0,0,3,0,0,261,0,0.080669456,5975,482,14,6,0,0,4,3,0,4,0,105,7,0,0,1,4,1,0,1,662,0,9,0,0,0,0,0,0,0,0,90,0,32,19,0,249,24,3,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,1128392.125
17012.76953,756562.1875,2678,YH6eE5jaVx9zctaLIfr0s35zBMteLsikRzS5DONzNq8=,276.9580994,276.9580994,54975.22656,Daryl Dixon,0,0.684210526,13,0,0,127,93,34,144,19,0,19,0,0,0,0,0,0,0,65,0,0.0331073,2507,83,0,7,7,0,0,1,0,0,0,22,3,0,0,0,1,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,16,0,2,21,2,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,7312.492188,407020
8810.266602,103655.6484,2674,63JpnyCod5wA_YRCuj59OeMyd0gS6rDZPUTCdnvdEWE=,200.571991,200.571991,20311.15039,Sik,0,1.090909091,12,0,0,94,28,66,2,11,0,11,0,0,0,0,0,0,0,26,0,0.179752066,484,87,6,1,4,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4118.98291,54676.26563
8155.769531,234775.1094,2674,bNHb_5VF6Xqpca6EBcuCuOK_atEj_AYv9V-UuIyBMz4=,238.4423218,238.4423218,44054.61719,Ciscoki6,0,1.307692308,17,0,0,67,32,35,20,13,0,14,0,0,0,0,1,0,0,54,0,0.107485605,521,56,0,0,0,0,0,0,0,0,0,35,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4620.040039,148808.4219
3498.229004,620883.5625,2674,qRBKo0RogDWUOdJ2j4-buGfwwmHvgxPIcG1oBW7kRJc=,320.9408569,320.9408569,102899.0703,[Los]bmaOblivion,0,1.058823529,18,0,0,241,134,107,54,17,0,18,0,0,0,0,1,0,0,62,0,0.055059524,672,37,0,2,0,0,0,0,0,0,0,22,6,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,15,6,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1044.220215,353525.75
7146.471191,15704.25488,2670,_M1xgasM5sTaHTbQcWBlsPgQMMJHgntW6ZCRXGJtkKI=,157.7609406,180.5151215,4682.599121,Survivor (6),0,2.666666667,8,0,0,47,45,2,0,3,0,3,0,0,0,0,0,0,0,6,0,0.382857143,175,67,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3839.593018,8623.933594
3035.83667,867537.6875,2667,iX3dVyGFys2iedNbGAfQAZ5c9LDNoBlmCB0VhRppliQ=,712.246521,712.246521,38285.97656,[IC]Tempoficker,0,0.966666667,29,0,0,1631,236,1395,381,30,0,33,0,0,1,0,2,0,0,115,0,0.105514648,12766,1347,0,24,5,0,0,0,2,0,0,82,0,0,0,0,2,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1316.082031,398284
16259.28906,427600.5938,2664,IgCp8ay675sO5ikjjo1cVSscV3vuUDLIFmWzP6rpglU=,685.039978,685.039978,39819.50391,Mavric,0,1.05,21,0,0,266,69,197,265,20,0,20,0,0,0,0,0,0,0,56,0,0.059967585,1851,111,0,0,0,0,0,0,1,12,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,7345.772949,187635.9219
4934.147949,10663.42188,2657,oEXVOuWoWMjOO3LYTNzz4ou2UqwZQ1eZekwO4bSXOsY=,216.8602295,216.8602295,3785.937256,KinGz,0,1.8,9,0,0,6,0,6,6,5,0,5,0,0,0,0,0,0,0,12,0,0.75,28,21,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3785.937256,6065.72998
123156.7344,368084.6875,2650,nkYLTzCSGMRG4dF2C131NQpOHyOZ01KK7waVnZrn0TE=,32.48744583,32.48762512,77100.14844,carai de asa,0,1,1,0,0,265,233,32,5,1,0,1,0,0,0,0,0,0,0,14,0,0.109795479,929,102,2,12,2,0,2,0,1,0,0,26,0,0,0,0,1,0,4,0,71,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,31,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50083.30078,147235
0,9141.899414,2642,Bi2V1TvCixHSdlfB_3wxnfJeVCV8FjlaRnXN1URd9Co=,48.61756134,48.61756134,7329.21875,ILoom,0,5,5,0,0,25,7,18,0,1,0,2,0,0,0,0,1,0,0,11,0,0.145454545,55,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8547.820313
0,72614.82031,2632,M5k_c1M8adwpL9FOQoxDk0mrmQdmeL_77eU8SfAmQmA=,160.040741,186.3298492,11545.81152,willybadbutt,0,1.125,9,0,0,27,7,20,21,8,0,8,0,0,0,0,0,0,0,22,0,0.255172414,145,37,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,45001.91797
0,250688.8594,2632,NJWul1NN_Zp8WXTOsdj1aKdydt20LC6hjVaIjli1TkM=,240.3146667,240.3146667,49852.50391,Trizzy,0,1.1,11,0,0,66,45,21,7,10,0,10,0,0,0,0,0,0,0,29,0,0.074074074,810,60,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,117730.5938
9604.93457,57419.75391,2617,ml89BrfV4DsOefc2DIVwBpoa1Cj46QMKF4CfXF5-e1A=,596.2314453,596.2314453,8568.326172,[USN] Tavin,0,1.333333333,12,0,0,17,1,16,6,9,0,9,0,0,0,0,0,0,0,22,0,0.060240964,415,25,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5929.580078,28561.58398
35818.53125,171797.5938,2610,Pzmd9-OkgTps91_Im9rPSH47XdzVzl2LvwCUyKBEfVo=,236.271759,236.271759,21036.08203,Bubba is richer than you,0,2,8,0,0,214,66,148,48,4,0,4,0,0,0,0,0,0,0,24,0,0.066633516,4022,268,0,2,0,0,1,1,1,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,20343.44141,71985.51563
0,94003.76563,2609,YS9v0WvDYsoX7QJc-x5amfjMDKy-J0PB2H2P_IBchDU=,148.970993,170.9997253,31930.24219,Sorry,0,2.5,10,0,0,48,16,32,12,4,0,4,0,0,0,0,0,0,0,25,0,0.04975923,623,31,5,0,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,58323.91016
78638.64844,0,2607,ckQbXrEP8cm-lKH8oOhaaHx-GEgFuWSS9OTyZh13iOU=,101.2077026,101.207756,48592.30469,M.D.Ace,0,0,2,0,0,213,11,202,0,0,0,0,0,0,0,0,0,0,0,2,0,0.135531136,819,111,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,48592.30469,0
0,114948.0547,2604,VSC40NfsIJSY3rIIF62N-ghW1_QoR3NOrz7wfhPs7zI=,9.127526283,9.127526283,32005.8125,Calango Maldoso,0,2.5,5,0,0,45,9,36,20,2,0,3,0,0,1,0,0,0,0,6,0,0.121212121,165,20,0,0,0,2,0,1,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,62780.78516
0,76966.28906,2600,bFuXIyakveyv_rES3LemC-d0RowWC-P7XaGVUSqmNk0=,260.3213806,260.3213806,14351.00293,gasingkick,0,1.6,8,0,0,64,26,38,6,5,0,5,0,0,0,0,0,0,0,6,0,0.035714286,1232,44,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,40553.78125
13794.5752,183637.9063,2599,c8Bg2YeHyORBADOjqHYBZq2GceXgD-1cuLgaGPPL7ro=,176.9709778,189.5854187,60888.07422,NoTwix,0,0.888888889,8,0,0,192,89,103,19,9,0,9,0,0,0,0,0,0,0,30,0,0.049932524,2223,111,0,5,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,18188.97656,157340.625
33912.72656,172433.9844,2598,RVpLsx8pMEUz2T5lFR-TV_LwrSvSbHD925Y2y2sNARo=,258.9431458,258.9431458,46982.36328,[LoS] Chad,0,1.6,16,0,0,69,31,38,24,10,0,10,0,0,0,0,0,0,0,50,0,0.06042091,1473,89,0,2,0,0,0,1,0,0,0,16,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25244.78906,102697.9766
0,48992.21094,2590,CPOJJqZmXmGXjyWAmd2mN34Syc4ybe5Swy4t6ivaUdk=,64.6372757,64.6372757,15059.24609,[OK] Syphon,0,1.8,9,0,0,36,11,25,0,5,0,5,0,0,0,0,0,0,0,12,0,0.056934307,685,39,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,32513.94336
44.97966766,31639.30859,2585,k_0-FMC09Jh1e_G-swk-rWaxAgVNa9PqugSNhWFWpHU=,83.68364716,83.68364716,4124.823242,TROPA DO JORGE JORJE,0,1.888888889,17,0,0,31,6,25,13,9,0,10,0,0,0,0,1,0,0,43,0,0.122641509,530,65,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,40.01416016,19381.73828
